train_loss,epoch,step
1.0870622396469116,0,49
1.0509170293807983,0,99
0.9753620624542236,0,149
1.0212862491607666,0,199
1.1586713790893555,0,249
1.0612434148788452,0,299
1.0051099061965942,0,349
1.0012115240097046,0,399
0.9177590012550354,0,449
1.043480634689331,0,499
1.1409492492675781,0,549
0.9760438203811646,0,599
1.1951515674591064,0,649
0.9500240087509155,0,699
1.0468770265579224,0,749
1.0093132257461548,0,799
1.1374493837356567,0,849
1.1150884628295898,0,899
1.064180850982666,1,949
1.0475316047668457,1,999
0.9926350116729736,1,1049
1.023261308670044,1,1099
1.0551470518112183,1,1149
0.9816694259643555,1,1199
0.9746895432472229,1,1249
1.1066453456878662,1,1299
0.9576634168624878,1,1349
1.0178394317626953,1,1399
0.9360902905464172,1,1449
1.0186502933502197,1,1499
0.9335373640060425,1,1549
1.0244015455245972,1,1599
0.9974124431610107,1,1649
0.9535233378410339,1,1699
1.005548119544983,1,1749
1.004597783088684,1,1799
0.9994931221008301,2,1849
1.0218616724014282,2,1899
0.9877293109893799,2,1949
0.9444031119346619,2,1999
0.9730263948440552,2,2049
0.9537368416786194,2,2099
1.062187671661377,2,2149
0.9987196922302246,2,2199
1.0179232358932495,2,2249
0.999254047870636,2,2299
1.0006874799728394,2,2349
0.9571884274482727,2,2399
0.9980250000953674,2,2449
1.0902483463287354,2,2499
1.0195963382720947,2,2549
0.9774143695831299,2,2599
1.0616676807403564,2,2649
1.0594302415847778,2,2699
0.9944707751274109,3,2749
1.0492078065872192,3,2799
0.9386316537857056,3,2849
1.0197105407714844,3,2899
0.973580002784729,3,2949
0.9897715449333191,3,2999
1.0937650203704834,3,3049
0.9707000255584717,3,3099
0.931520402431488,3,3149
1.082290530204773,3,3199
1.034926176071167,3,3249
1.007987141609192,3,3299
0.8753591775894165,3,3349
1.023093819618225,3,3399
1.1315535306930542,3,3449
0.8567073345184326,3,3499
0.9729828238487244,3,3549
1.0961235761642456,3,3599
0.8425748944282532,4,3649
1.0454987287521362,4,3699
0.8788840770721436,4,3749
0.9328753352165222,4,3799
0.9579710960388184,4,3849
1.0103281736373901,4,3899
1.0239498615264893,4,3949
0.9965053796768188,4,3999
0.995177149772644,4,4049
1.161656141281128,4,4099
0.9553638100624084,4,4149
0.9286446571350098,4,4199
1.0128697156906128,4,4249
0.902743399143219,4,4299
1.0460871458053589,4,4349
1.2121151685714722,4,4399
0.9699747562408447,4,4449
1.001710057258606,4,4499
0.8438241481781006,4,4549
0.9806770086288452,5,4599
0.9917172193527222,5,4649
0.8496036529541016,5,4699
1.0717822313308716,5,4749
1.084258794784546,5,4799
0.7567919492721558,5,4849
0.9678542613983154,5,4899
0.9435494542121887,5,4949
0.990315318107605,5,4999
0.9599497318267822,5,5049
1.009078025817871,5,5099
0.9286494851112366,5,5149
0.9978039860725403,5,5199
1.0604863166809082,5,5249
0.9441499710083008,5,5299
0.9458819031715393,5,5349
0.8852896094322205,5,5399
1.0296461582183838,5,5449
0.96009761095047,6,5499
0.9683414101600647,6,5549
0.9141623973846436,6,5599
0.9701021313667297,6,5649
0.9032756686210632,6,5699
0.9565314054489136,6,5749
0.9368516206741333,6,5799
1.0712792873382568,6,5849
1.0947974920272827,6,5899
1.0958837270736694,6,5949
0.9964107275009155,6,5999
0.9122308492660522,6,6049
0.9096934199333191,6,6099
0.934197187423706,6,6149
0.8364543318748474,6,6199
0.909276008605957,6,6249
0.9808284640312195,6,6299
0.9661532044410706,6,6349
1.0162402391433716,7,6399
0.9016571044921875,7,6449
1.1289490461349487,7,6499
1.028003215789795,7,6549
0.9703028202056885,7,6599
0.9205938577651978,7,6649
0.9239795207977295,7,6699
0.9273978471755981,7,6749
0.8841129541397095,7,6799
1.027195692062378,7,6849
0.9339156746864319,7,6899
1.0022802352905273,7,6949
0.9424154162406921,7,6999
0.9915427565574646,7,7049
0.9726643562316895,7,7099
0.9790142774581909,7,7149
0.9777780771255493,7,7199
0.9738541841506958,7,7249
0.9254989624023438,8,7299
0.9827756285667419,8,7349
0.9208313822746277,8,7399
0.9212376475334167,8,7449
0.9337801337242126,8,7499
0.9221553206443787,8,7549
0.9836944341659546,8,7599
0.9117823243141174,8,7649
0.9802042245864868,8,7699
1.0972239971160889,8,7749
1.049566626548767,8,7799
0.92197585105896,8,7849
1.0074632167816162,8,7899
0.895983874797821,8,7949
1.0179005861282349,8,7999
0.8818721175193787,8,8049
1.0168726444244385,8,8099
0.9970744848251343,8,8149
0.9436428546905518,9,8199
1.0999786853790283,9,8249
0.9828367233276367,9,8299
0.9951583743095398,9,8349
1.0386139154434204,9,8399
1.0676846504211426,9,8449
1.0411144495010376,9,8499
