train_loss,epoch,step
0.9988209009170532,0,49
1.1254537105560303,0,99
0.9371022582054138,0,149
0.9712157249450684,0,199
1.0198830366134644,0,249
0.9548223614692688,0,299
1.0667221546173096,0,349
1.0320135354995728,0,399
1.0171555280685425,0,449
1.0824029445648193,0,499
1.1496381759643555,0,549
0.940066933631897,0,599
1.0316356420516968,0,649
1.031714916229248,0,699
0.9484179019927979,0,749
0.9490482807159424,0,799
0.9154383540153503,0,849
1.030695915222168,0,899
0.994256317615509,1,949
1.0577728748321533,1,999
1.012061357498169,1,1049
0.9812690019607544,1,1099
1.1012375354766846,1,1149
0.9872599244117737,1,1199
0.9917381405830383,1,1249
1.1109848022460938,1,1299
0.9325845241546631,1,1349
0.9709038734436035,1,1399
1.0957847833633423,1,1449
1.0572280883789062,1,1499
1.076224446296692,1,1549
0.9845765233039856,1,1599
1.0150927305221558,1,1649
0.8959711194038391,1,1699
0.9254618287086487,1,1749
0.9090011119842529,1,1799
1.0361922979354858,2,1849
1.0764414072036743,2,1899
1.0135459899902344,2,1949
0.9993175268173218,2,1999
1.1037949323654175,2,2049
1.05916166305542,2,2099
1.081093430519104,2,2149
1.0578157901763916,2,2199
1.056564211845398,2,2249
1.0109302997589111,2,2299
0.8208073973655701,2,2349
1.23096764087677,2,2399
0.9459481239318848,2,2449
0.9508137702941895,2,2499
1.0486584901809692,2,2549
1.0577489137649536,2,2599
0.9516229629516602,2,2649
0.9532754421234131,2,2699
1.0239176750183105,3,2749
0.9558785557746887,3,2799
0.8982941508293152,3,2849
0.9757925271987915,3,2899
0.9440124034881592,3,2949
0.90859055519104,3,2999
0.9518052339553833,3,3049
1.0644373893737793,3,3099
1.0335103273391724,3,3149
1.0068819522857666,3,3199
1.0514999628067017,3,3249
1.0036003589630127,3,3299
1.0104342699050903,3,3349
0.8523770570755005,3,3399
0.9300470352172852,3,3449
0.9826275110244751,3,3499
0.9129179120063782,3,3549
0.9586819410324097,3,3599
0.8797857165336609,4,3649
1.0047762393951416,4,3699
0.9077358245849609,4,3749
0.9664630889892578,4,3799
0.96593177318573,4,3849
1.0345512628555298,4,3899
1.0899920463562012,4,3949
1.0015910863876343,4,3999
0.9745293259620667,4,4049
0.8987057209014893,4,4099
0.9521599411964417,4,4149
1.0740962028503418,4,4199
0.9765538573265076,4,4249
1.0855152606964111,4,4299
1.0810890197753906,4,4349
1.03517484664917,4,4399
0.8885388970375061,4,4449
1.0263562202453613,4,4499
0.982598602771759,4,4549
0.9526408910751343,5,4599
0.943400502204895,5,4649
1.0507245063781738,5,4699
1.0896064043045044,5,4749
0.8969758749008179,5,4799
0.9658547043800354,5,4849
0.9360728859901428,5,4899
1.0533322095870972,5,4949
0.8931707739830017,5,4999
1.0122919082641602,5,5049
1.0174615383148193,5,5099
0.888751208782196,5,5149
1.068895697593689,5,5199
1.1007575988769531,5,5249
0.9339620471000671,5,5299
1.0759567022323608,5,5349
1.0342738628387451,5,5399
0.895418643951416,5,5449
0.9707833528518677,6,5499
0.9521031379699707,6,5549
1.111204981803894,6,5599
0.9537752270698547,6,5649
1.0131726264953613,6,5699
0.9832935333251953,6,5749
1.0432093143463135,6,5799
1.015371561050415,6,5849
1.0103707313537598,6,5899
0.8685595393180847,6,5949
0.971542477607727,6,5999
0.9696200489997864,6,6049
0.9613866209983826,6,6099
1.019628643989563,6,6149
1.0466744899749756,6,6199
1.0210061073303223,6,6249
0.9372705817222595,6,6299
0.8996829986572266,6,6349
0.9849876165390015,7,6399
1.063647747039795,7,6449
1.0331172943115234,7,6499
0.9431692361831665,7,6549
1.07234525680542,7,6599
0.9491038918495178,7,6649
0.9593096375465393,7,6699
0.9784735441207886,7,6749
0.988360583782196,7,6799
0.9958910346031189,7,6849
0.8704724907875061,7,6899
0.8773573637008667,7,6949
0.904042661190033,7,6999
1.0422354936599731,7,7049
0.839123010635376,7,7099
1.007210373878479,7,7149
0.9657613635063171,7,7199
1.0104155540466309,7,7249
1.0089508295059204,8,7299
1.0700596570968628,8,7349
1.0256487131118774,8,7399
0.9348042011260986,8,7449
1.181138277053833,8,7499
1.006894826889038,8,7549
0.9006295204162598,8,7599
0.8960870504379272,8,7649
0.8886080384254456,8,7699
0.917239248752594,8,7749
1.0235164165496826,8,7799
1.0175449848175049,8,7849
0.8585304021835327,8,7899
1.152661681175232,8,7949
1.0843561887741089,8,7999
0.956292450428009,8,8049
1.008564829826355,8,8099
1.0939892530441284,8,8149
0.9525988698005676,9,8199
0.7992457747459412,9,8249
1.0947849750518799,9,8299
0.9037309885025024,9,8349
0.8605018258094788,9,8399
0.9319685101509094,9,8449
1.0826027393341064,9,8499
0.8884769082069397,9,8549
0.884234607219696,9,8599
0.93208909034729,9,8649
1.009973406791687,9,8699
1.0060518980026245,9,8749
0.9771057963371277,9,8799
0.9330000877380371,9,8849
0.9400767683982849,9,8899
0.9004085063934326,9,8949
1.0863685607910156,9,8999
1.0049077272415161,9,9049
1.0498509407043457,9,9099
1.042102336883545,10,9149
0.9729897975921631,10,9199
1.0178706645965576,10,9249
1.0165055990219116,10,9299
0.9419284462928772,10,9349
0.8299536108970642,10,9399
0.879825234413147,10,9449
0.9696117639541626,10,9499
0.9767038822174072,10,9549
0.9270846247673035,10,9599
0.9447410106658936,10,9649
1.012364149093628,10,9699
0.9479204416275024,10,9749
0.8808274269104004,10,9799
1.0544207096099854,10,9849
0.9546765685081482,10,9899
0.9130242466926575,10,9949
1.0345057249069214,10,9999
1.0152050256729126,11,10049
0.8918419480323792,11,10099
0.9220809936523438,11,10149
0.7495142817497253,11,10199
1.0330003499984741,11,10249
0.9209061861038208,11,10299
1.0605220794677734,11,10349
1.0056012868881226,11,10399
0.9267285466194153,11,10449
0.8507794141769409,11,10499
1.1361806392669678,11,10549
0.9515650272369385,11,10599
0.8985515832901001,11,10649
1.0301015377044678,11,10699
0.9724807143211365,11,10749
0.9196078777313232,11,10799
0.9470745325088501,11,10849
0.8517912030220032,11,10899
0.9873058199882507,12,10949
0.9045565128326416,12,10999
0.8604580760002136,12,11049
1.0757057666778564,12,11099
1.0131598711013794,12,11149
0.8887463808059692,12,11199
1.0146690607070923,12,11249
1.060066819190979,12,11299
0.9726482629776001,12,11349
0.9886424541473389,12,11399
0.9356061220169067,12,11449
0.9550297260284424,12,11499
0.913857638835907,12,11549
1.0108518600463867,12,11599
0.8789170980453491,12,11649
0.8250829577445984,12,11699
0.932259738445282,12,11749
1.065191626548767,12,11799
0.9790681004524231,13,11849
1.0835628509521484,13,11899
1.0709980726242065,13,11949
1.0018270015716553,13,11999
1.0909878015518188,13,12049
0.984499454498291,13,12099
1.0323288440704346,13,12149
1.0674830675125122,13,12199
0.9854674339294434,13,12249
0.9778119325637817,13,12299
1.0546996593475342,13,12349
0.9205936193466187,13,12399
1.0216039419174194,13,12449
0.992132842540741,13,12499
1.0503484010696411,13,12549
0.9846539497375488,13,12599
1.1237601041793823,13,12649
0.8905220627784729,13,12699
1.199705719947815,13,12749
0.9124004244804382,14,12799
1.0635815858840942,14,12849
0.9506136178970337,14,12899
1.0271685123443604,14,12949
0.9704305529594421,14,12999
0.8344904780387878,14,13049
1.0728172063827515,14,13099
0.9451272487640381,14,13149
0.8876911997795105,14,13199
1.1160690784454346,14,13249
1.0096700191497803,14,13299
1.0222444534301758,14,13349
0.9140470623970032,14,13399
1.0868818759918213,14,13449
0.9209701418876648,14,13499
1.0881376266479492,14,13549
0.9786465167999268,14,13599
1.0682774782180786,14,13649
0.9959219694137573,15,13699
0.9691160321235657,15,13749
0.9949123859405518,15,13799
1.0625518560409546,15,13849
0.9566157460212708,15,13899
1.0065717697143555,15,13949
0.8811838626861572,15,13999
0.9255410432815552,15,14049
0.9316315054893494,15,14099
0.979101300239563,15,14149
1.0342527627944946,15,14199
0.9739106893539429,15,14249
1.0322662591934204,15,14299
0.9010692834854126,15,14349
0.977172315120697,15,14399
1.0067188739776611,15,14449
0.9920536279678345,15,14499
0.9297680854797363,15,14549
0.9092342853546143,16,14599
0.9068063497543335,16,14649
0.9280885457992554,16,14699
0.8772788643836975,16,14749
0.9639042615890503,16,14799
0.9002295732498169,16,14849
0.9018373489379883,16,14899
0.8741399049758911,16,14949
0.9768957495689392,16,14999
0.9577805399894714,16,15049
1.0228618383407593,16,15099
0.9923969507217407,16,15149
0.8881011009216309,16,15199
1.0643504858016968,16,15249
0.8717111945152283,16,15299
1.0195139646530151,16,15349
1.060959815979004,16,15399
0.8947913646697998,16,15449
1.0231410264968872,17,15499
0.9143365025520325,17,15549
0.9226577281951904,17,15599
0.9397097229957581,17,15649
0.9770270586013794,17,15699
0.9107636213302612,17,15749
1.0942789316177368,17,15799
1.0298731327056885,17,15849
0.8648377656936646,17,15899
1.0748227834701538,17,15949
1.0377461910247803,17,15999
0.887523353099823,17,16049
0.8835117220878601,17,16099
0.934841513633728,17,16149
0.9774240851402283,17,16199
0.9886445999145508,17,16249
0.935102641582489,17,16299
0.9631813168525696,17,16349
0.9013720154762268,18,16399
0.9799004793167114,18,16449
1.0109479427337646,18,16499
0.9424504637718201,18,16549
0.9663472175598145,18,16599
0.9472459554672241,18,16649
0.8853583931922913,18,16699
0.9924046397209167,18,16749
1.006007432937622,18,16799
0.8827567100524902,18,16849
0.9575425386428833,18,16899
0.8257040977478027,18,16949
1.0867925882339478,18,16999
1.0476415157318115,18,17049
1.051111102104187,18,17099
1.0251414775848389,18,17149
0.9866504669189453,18,17199
1.102284550666809,18,17249
0.8922868967056274,18,17299
0.8712217211723328,19,17349
0.9642372727394104,19,17399
1.0178457498550415,19,17449
1.0144217014312744,19,17499
0.9525126814842224,19,17549
0.9398316144943237,19,17599
1.0670431852340698,19,17649
0.918520987033844,19,17699
1.0492351055145264,19,17749
1.0163679122924805,19,17799
0.9158363938331604,19,17849
0.9908210039138794,19,17899
0.9612804651260376,19,17949
0.8738635182380676,19,17999
0.9518725872039795,19,18049
0.9054214358329773,19,18099
0.9918885231018066,19,18149
0.9272981882095337,19,18199
0.9229976534843445,20,18249
1.0217175483703613,20,18299
0.9276590347290039,20,18349
1.0468064546585083,20,18399
0.9198744297027588,20,18449
0.8786453008651733,20,18499
0.9232649207115173,20,18549
0.9570331573486328,20,18599
0.9471676349639893,20,18649
1.0458247661590576,20,18699
1.0020403861999512,20,18749
0.9602780938148499,20,18799
0.9302278757095337,20,18849
0.8909255862236023,20,18899
0.9248955845832825,20,18949
1.069616675376892,20,18999
0.9640631079673767,20,19049
0.9965491890907288,20,19099
0.8175139427185059,21,19149
0.9330826997756958,21,19199
1.004982829093933,21,19249
1.0448613166809082,21,19299
0.8922332525253296,21,19349
1.1217670440673828,21,19399
0.9535906910896301,21,19449
1.0265907049179077,21,19499
1.0818572044372559,21,19549
0.9176825284957886,21,19599
0.8944821357727051,21,19649
1.0940780639648438,21,19699
1.0624274015426636,21,19749
0.9820221662521362,21,19799
0.9535372257232666,21,19849
1.058129906654358,21,19899
0.993661642074585,21,19949
0.9046047925949097,21,19999
0.9822112917900085,22,20049
0.8533785939216614,22,20099
0.9184067845344543,22,20149
0.925368070602417,22,20199
1.0727462768554688,22,20249
0.954311728477478,22,20299
0.9540778398513794,22,20349
1.0696096420288086,22,20399
0.9688645601272583,22,20449
0.8696926832199097,22,20499
0.868282675743103,22,20549
0.9010851383209229,22,20599
1.017041802406311,22,20649
0.8970598578453064,22,20699
0.9850330352783203,22,20749
0.8982850313186646,22,20799
1.1031041145324707,22,20849
0.8918348550796509,22,20899
1.0151498317718506,22,20949
1.0669642686843872,23,20999
0.9545632004737854,23,21049
1.056396722793579,23,21099
1.1399996280670166,23,21149
0.9191686511039734,23,21199
1.0250208377838135,23,21249
0.9766059517860413,23,21299
0.9858737587928772,23,21349
0.8556075096130371,23,21399
1.0483609437942505,23,21449
1.0922698974609375,23,21499
1.0345853567123413,23,21549
1.0161678791046143,23,21599
0.9608641266822815,23,21649
0.9209786057472229,23,21699
0.9776623845100403,23,21749
0.9561731815338135,23,21799
0.8841118812561035,23,21849
0.9222816228866577,24,21899
1.026615023612976,24,21949
0.9435908198356628,24,21999
0.842839777469635,24,22049
0.9584960341453552,24,22099
0.9369054436683655,24,22149
0.9675065279006958,24,22199
0.8896902799606323,24,22249
0.9216338992118835,24,22299
1.0642791986465454,24,22349
0.9677977561950684,24,22399
0.8895919322967529,24,22449
1.0608060359954834,24,22499
0.9890210032463074,24,22549
0.979976236820221,24,22599
0.9199193120002747,24,22649
0.9489841461181641,24,22699
1.1143049001693726,24,22749
0.9211276173591614,25,22799
0.9086567163467407,25,22849
0.9790513515472412,25,22899
0.8190003037452698,25,22949
0.9037997722625732,25,22999
0.9183090925216675,25,23049
1.1244171857833862,25,23099
0.9021311402320862,25,23149
0.9955426454544067,25,23199
0.9920973181724548,25,23249
1.0064691305160522,25,23299
1.0040496587753296,25,23349
1.0259642601013184,25,23399
1.001992106437683,25,23449
0.9916263818740845,25,23499
0.974594235420227,25,23549
0.8234938383102417,25,23599
0.8902225494384766,25,23649
1.0134938955307007,26,23699
0.9285581707954407,26,23749
1.0639244318008423,26,23799
0.864375650882721,26,23849
0.983816385269165,26,23899
0.995040774345398,26,23949
0.827843427658081,26,23999
1.0095800161361694,26,24049
0.9235618710517883,26,24099
0.9148206114768982,26,24149
1.0000557899475098,26,24199
0.9361310005187988,26,24249
0.9332031607627869,26,24299
0.9789999127388,26,24349
0.9680161476135254,26,24399
0.8606705069541931,26,24449
0.9939371943473816,26,24499
1.0681573152542114,26,24549
0.8750066161155701,27,24599
0.9705797433853149,27,24649
0.9493292570114136,27,24699
1.024658441543579,27,24749
1.0288119316101074,27,24799
1.016847014427185,27,24849
0.859923243522644,27,24899
0.9723853468894958,27,24949
0.9776130318641663,27,24999
0.9365461468696594,27,25049
0.9572699069976807,27,25099
1.048819661140442,27,25149
0.9766691327095032,27,25199
0.9601516127586365,27,25249
0.8932832479476929,27,25299
0.9076144099235535,27,25349
0.8914555907249451,27,25399
0.9448975324630737,27,25449
0.8808863162994385,27,25499
1.0327428579330444,28,25549
0.9145566821098328,28,25599
0.9773419499397278,28,25649
0.8622549772262573,28,25699
0.9997382164001465,28,25749
0.9155495762825012,28,25799
0.9529863595962524,28,25849
0.8381887674331665,28,25899
0.9191689491271973,28,25949
0.87049400806427,28,25999
0.8447185158729553,28,26049
1.0021076202392578,28,26099
0.88349848985672,28,26149
1.03995680809021,28,26199
0.9826176166534424,28,26249
1.0409443378448486,28,26299
0.9484920501708984,28,26349
0.8953739404678345,28,26399
1.0424525737762451,29,26449
0.8919008374214172,29,26499
0.941189169883728,29,26549
1.0017338991165161,29,26599
0.9695103764533997,29,26649
0.9208720922470093,29,26699
1.0618849992752075,29,26749
0.8622536063194275,29,26799
0.9843233227729797,29,26849
1.0097295045852661,29,26899
1.045660138130188,29,26949
0.8468864560127258,29,26999
0.9785080552101135,29,27049
